id,created_at,from_user_name,from_user_id,from_user_realname,party,region,text
21978454,2020-10-27 19:31:32,SenatorDurbin,247334603,Senator Dick Durbin,Democrat,IL,"Pres. Trump has been clear that he wanted Justice Barrett on the Court to help him in election challenges. Democrats asked Justice Barrett at her hearing to commit to recuse herself from cases involving the ongoing election, and she refused. This left a cloud over her nomination."
20961118,2020-09-16 15:09:24,SenBlumenthal,278124059,Richard Blumenthal,Democrat,CT,A truly well-deserved congratulations to Colonel Lesbia Nieves on her inspiring &amp; groundbreaking promotion.
20963147,2020-09-16 16:12:12,SenatorDurbin,247334603,Senator Dick Durbin,Democrat,IL,"This afternoon, I’ll be going to the Senate floor with @SenatorMenendez and @ChrisVanHollen trying to pass legislation to protect Venezuelans in the U.S. Make sure you tune in at 2:45 pm ET."
21213608,2020-09-26 21:13:34,SenJackyRosen,818554054309715969,Senator Jacky Rosen,Democrat,NV,"My Republican colleagues should honor their own precedent - the McConnell Rule - &amp; ensure the American people have their say at the ballot box before the Senate considers a lifetime Supreme Court appointment that'll determine the future of quality, affordable health care access."
21578520,2020-10-12 02:20:49,brianschatz,47747074,Brian Schatz,Democrat,HI,Thank you to @CoryBooker @jonlovett @priaribi @DickDurbin @JeffMerkley @SherrodBrown @BradleyWhitford @jonfavs @ParkerMolloy @stabenow @TeamHeinrich and everyone else. Just awe inspiring.
21378973,2020-10-03 16:10:28,ChrisMurphyCT,150078976,Chris Murphy,Democrat,CT,"FYI Senate GOP holds in person meetings 3x a week. Dem Senators hold our meetings virtually.

In those GOP meetings, some wear masks and others don't. Low wage food service workers are required to be in attendance. 

But McConnell still refuses to test every worker in the Senate."
21913619,2020-10-25 00:53:05,SenSchumer,17494010,Chuck Schumer,Democrat,NY,"We took over the Senate floor today to demand action on 25 different bills to help Americans in need across this country

But the Senate GOP objected
and objected
and objected
and objected

They just wanted to keep pushing through their sham process for President Trump’s nominee"
21027603,2020-09-19 00:40:57,SenWarren,970207298,Elizabeth Warren,Democrat,MA,"As a young mom heading off to Rutgers law school, I saw so few examples of female lawyers or law professors. But Ruthie blazed the trail. I’m forever grateful for her example — to me, and to millions of young women who saw her as a role model."
21087007,2020-09-21 22:40:07,SenatorDurbin,247334603,Senator Dick Durbin,Democrat,IL,"My office has received nearly 40,000 letters since Friday about the passing of Justice Ginsburg. Almost all of them are asking that the next Justice be confirmed after the inauguration in January.
 
Leader McConnell—listen to the American people!"
20800863,2020-09-09 19:04:18,brianschatz,47747074,Brian Schatz,Democrat,HI,"We are learning about like five more impeachable things just today. My only advice for those is to use the internet for organizing, not just getting more disgusted and alarmed."
21628760,2020-10-13 21:54:35,RonWyden,250188760,Ron Wyden,Democrat,OR,Senate Republicans are rushing the confirmation of Donald Trump’s SCOTUS nominee in an unseemly political process that will have ramifications for years to come. It’s past time for the Senate to live up to its name as the world’s greatest deliberative body.
21309825,2020-09-30 20:33:47,SenJackReed,486694111,Senator Jack Reed,Democrat,RI,I’m working to prevent the Trump Admin from taking away people’s #healthcare. @SenateDems are forcing a vote tomorrow to block A.G. Barr from using taxpayer dollars to support Trump’s lawsuit to overturn the #AffordableCareAct (#ACA). Urge the U.S. Senate to #ProtectOurCare!
21944298,2020-10-26 15:43:50,SenWarren,970207298,Elizabeth Warren,Democrat,MA,Why rush through this nomination? Because the Republican Party is scared they can’t win through the democratic process. That they can’t win by playing by the rules. That they can’t win when the American people decide the outcome.
21183656,2020-09-25 12:57:24,ChrisMurphyCT,150078976,Chris Murphy,Democrat,CT,"On 6/20, Trump said ""When you do testing...you find more cases. So I said to my people, slow the testing down please.""

On 8/24, CDC issued new rules contradicting established science, telling those who had been in close contact with people w/ COVID they didn't need a test.

FYI."
21133290,2020-09-23 15:38:36,SenSherrodBrown,43910797,Sherrod Brown,Democrat,OH,"There’s plenty of Black talent, @WellsFargo - they just don’t have the talent for fraud and abuse you’re looking for."
21824873,2020-10-21 15:45:35,SenFeinstein,476256944,Senator Dianne Feinstein,Democrat,CA,"That’s why they’re rushing Judge Barrett’s nomination through with just 13 days until Election Day. In the midst of a global pandemic, Republicans are putting health care for millions of Americans at risk by putting an outspoken critic of the ACA on the court."
21887659,2020-10-23 18:02:43,SenSchumer,17494010,Chuck Schumer,Democrat,NY,"I required the GOP to show up for a live quorum call—Senate can't do business without quorum

Then I forced us into closed session to talk face-to-face about this nomination &amp; its impact on America

But the GOP decided to keep forcing this nominee through an illegitimate process"
20916564,2020-09-15 00:56:16,SenSchumer,17494010,Chuck Schumer,Democrat,NY,"What I told @Leafly about why I’m fighting for the Marijuana Freedom and Opportunity Act:

✔️ It ends federal prohibition.
✔️ It addresses much-needed criminal justice reforms.
✔️ It provides opportunities for minority- and women-owned small businesses."
21115507,2020-09-22 23:03:35,SenWarren,970207298,Elizabeth Warren,Democrat,MA,So we’re clear: @OSHA_DOL could have forced meatpacking plants to make safety changes in the early days of the pandemic. Instead OSHA sat on its hands while these companies made false claims to Congress and the public that they were protecting their workers from COVID-19.
21398096,2020-10-04 17:31:55,ChrisMurphyCT,150078976,Chris Murphy,Democrat,CT,"Ok stand by for a link a big goal for today. 

I will use my discretion but I have an idea based on some good data I recently saw and suggestion from @TeamHeinrich."
20668933,2020-09-03 14:28:17,SenatorDurbin,247334603,Senator Dick Durbin,Democrat,IL,"The United States leads the world in #COVID19 cases—with more than 6 million cases and 185,000 deaths.
 
Wouldn’t call that a great job."
20777562,2020-09-09 00:57:41,SenatorCantwell,117501995,Sen. Maria Cantwell,Democrat,WA,"My heart goes out to all the people across our state who have been evacuated, lost their homes and businesses, or otherwise been impacted by the recent wildfires. And thank you to everyone on the ground risking their lives battling to contain the fires. (1/2)"
21588163,2020-10-12 13:37:39,SenatorLeahy,242836537,Sen. Patrick Leahy,Democrat,VT,“The Senate should also not be holding this hearing while doing nothing to pass a desperately-needed COVID relief bill.  Every senator on this Committee knows in her or his heart that this is wrong.
20943055,2020-09-16 00:02:50,SenatorCantwell,117501995,Sen. Maria Cantwell,Democrat,WA,"I am sorry to hear about the passing of Bill Gates Sr. He was a Northwest boy through and through who had a big impact on our region, from founding a prestigious Northwest law firm to leading the Gates Foundation to being a leading voice on important public policy issues. (1/2)"
20695343,2020-09-04 16:59:03,SenFeinstein,476256944,Senator Dianne Feinstein,Democrat,CA,A background check should be completed before anyone gets a gun. It’s just common sense. Even a top former NRA official agrees. We have a bill ready to be voted on. Republicans need to step up and support it.
21002383,2020-09-18 00:20:13,brianschatz,47747074,Brian Schatz,Democrat,HI,"Joe Biden is doing extraordinarily well in this town hall. Yes, he has command of the issues. Yes, is more energetic and ten times smarter than Trump. But man, this guy has a heart the size of the whole country."
21486363,2020-10-07 22:44:49,SenTinaSmith,941000686275387392,Senator Tina Smith,Democrat,MN,"But make no mistake, the President could have worked with Congress to get real relief for all Americans during the greatest crisis of our lifetimes. 

Instead, he showed us yet again who he really is."
21557051,2020-10-10 19:53:29,ChrisVanHollen,18137749,Senator Chris Van Hollen,Democrat,MD,"While screaming about draining the swamp, Trump was doing the opposite. Since 2016, Trump has built the most corrupt, unconstitutional, and lucrative favors-in-exchange-for-profit system while robbing American workers. Another reason we need Deutsche Bank's records with Trump."
21187678,2020-09-25 15:46:04,SenFeinstein,476256944,Senator Dianne Feinstein,Democrat,CA,President Trump has repeatedly said his Supreme Court nominees would vote to overturn Roe v. Wade. Now he says he will nominate a Supreme Court justice who could be the deciding vote on cases involving women’s health and access to abortion.
21805252,2020-10-21 02:53:51,SenCortezMasto,811313565760163844,Senator Cortez Masto,Democrat,NV,"Trump &amp; his admin have made their position very clear: they want to see the entire #ACA fall. So the president nominated Judge Amy Coney Barrett, who outright stated that she disagrees with Chief Justice Robert’s opinion on the #ACA. 
 
#WhatsAtStake"
20992243,2020-09-17 16:11:27,SenWarren,970207298,Elizabeth Warren,Democrat,MA,Canceling student loan debt will provide immediate relief to millions struggling during this pandemic. It will increase Black &amp; Latinx families’ wealth &amp; help close the racial wealth gap. And it will deliver a much-needed boost to our economy. #CancelStudentDebt
21932044,2020-10-26 00:12:05,SenSchumer,17494010,Chuck Schumer,Democrat,NY,"If qualifications are the only thing that matter, President Trump wouldn’t have vowed to only pick justices who would “terminate” our health care law.

Democrats will not stop fighting for Americans’ health care."
21597608,2020-10-12 19:52:09,SenBlumenthal,278124059,Richard Blumenthal,Democrat,CT,Judge Barrett’s record shows she is willing to ignore precedent to strike down gun safety measures that have been upheld for years &amp; which the majority of Americans overwhelmingly support.
21026137,2020-09-18 22:19:00,SenDuckworth,1058520120,Tammy Duckworth,Democrat,IL,"I'm horrified by the whistleblower complaint from the ICE Irwin County Detention Center. These alleged forced hysterectomies on women are unacceptable, and that's why I'm calling on DHS to conduct an immediate investigation"
21456546,2020-10-07 01:51:49,ChrisMurphyCT,150078976,Chris Murphy,Democrat,CT,"We passed our goal of $50,000 to help @BarbaraBollier win the Kansas Senate race, but Schatz and I aren’t ending this livestream until we hit $60,000. 

So hit that donate button, dammit."
22012381,2020-10-29 01:25:35,SenBobCasey,171598736,Senator Bob Casey,Democrat,PA,"Walter Wallace Jr.’s life mattered. His death is a tragedy and another failure of our systems of policing and criminal justice. We should mourn his death and honor his memory by passing meaningful reforms and, as his father said, “stop this violence and chaos.”"
21683156,2020-10-15 19:51:09,ChrisMurphyCT,150078976,Chris Murphy,Democrat,CT,"Yeah state legislatures are where redistricting maps and voting laws are written. Dems have ignored these races for too long.  

I won by 800 in my first race. Busted my ass to raise $24,000. A little bit of money matters. What are you thinking?"
21330446,2020-10-01 15:50:56,lisamurkowski,18061669,Sen. Lisa Murkowski,Republican,AK,"I look forward to seeing the impacts this will have on increasing cooperation and connection between Canada and Alaska, fostering strong partnerships in the Pacific Northwest and the Arctic, and to extending our region’s influence across the country and the world."
21422742,2020-10-05 19:33:41,SenTomCotton,968650362,Tom Cotton,Republican,AR,"It’s expensive for a pharmaceutical company to bring a new drug to market, and our system needs to encourage research and development. This pandemic is a reminder of the need for innovation."
20870462,2020-09-12 17:00:50,SenRickScott,131546062,Rick Scott,Republican,FL,"The IOC can do the right thing by moving the 2022 Games out of Beijing.

We should not give Communist China, a country that violates human rights and is perpetrating a genocide agains the Uyghurs, this platform. Read more in my @washingtonpost Op-Ed:"
20795882,2020-09-09 16:08:40,senrobportman,18915145,Rob Portman,Republican,OH,Thank you to @rootinsuranceco for stepping up and helping out Ohioans in a time of need by donating the necessary coding work to ensure #Ohio’s unemployment benefit system could process the #COVID19 claims. We're proud to have them in Columbus.
22053884,2020-10-30 15:16:02,SenatorWicker,264219447,Senator Roger Wicker,Republican,MS,The @FBI is taking corruption claims against the Bidens seriously. Why is this story not being covered by @NPR and the mainstream media? Americans deserve to know the truth.
21920353,2020-10-25 12:38:09,JohnCornyn,13218102,Senator John Cornyn,Republican,TX,"This poll was concluded on the 20th.  Last debate for POTUS was on the 22nd, when Biden dissed Texas energy producers and workers, and threatened Texas and US economy.  Can't imagine this didn't have an impact on Biden's numbers."
20763405,2020-09-08 13:09:32,SenCapito,193794406,Shelley Moore Capito,Republican,WV,Worth the read. Learn more about how the Trump @EPA has prioritized Superfund cleanup sites like Minden. ⬇️
20822084,2020-09-10 15:23:40,SenKevinCramer,1048784496,Sen. Kevin Cramer,Republican,ND,"While Democrats claim to be the modern-day champions of combating climate change, they also seem to be banking on perpetual sunshine and steady breezes to power their grid.

This unrealistic, politically driven approach irresponsibly puts families and communities at risk."
21531583,2020-10-09 16:10:25,SenToddYoung,234128524,Senator Todd Young,Republican,IN,"Where pandemic could have exacerbated conflict zones around the world, the tireless work of these humanitarians have helped meet the needs for the world's most vulnerable and saved countless lives."
21396687,2020-10-04 16:05:00,BillCassidy,55677432,"Bill Cassidy, M.D.",Republican,LA,"""The Lord is my light and my salvation; whom shall I fear? The Lord is the strength of my life; of whom shall I be afraid?"" 
-Psalm 27:1"
20832032,2020-09-10 21:56:50,SenatorWicker,264219447,Senator Roger Wicker,Republican,MS,"Our nation’s law enforcement officers continue their work to keep our children safe. 

With more than $2.5M from @TheJusticeDept headed to Mississippi schools for enhanced safety measures, parents can be assured our schools are doing their part."
20831873,2020-09-10 21:48:00,SenAlexander,76649729,Sen. Lamar Alexander,Republican,TN,"Judge Pam Reeves had a lengthy and distinguished career as a lawyer and most recently as Chief Judge of the Eastern District of Tennessee. Her diligence and fairness as a lawyer and judge set an example for others, especially for women in the legal profession."
20956452,2020-09-16 12:31:05,marcorubio,15745368,Marco Rubio,Republican,FL,"#AbrahamAccords with #Israel, the #UAE, and #Bahrain is a historic achievement towards peace in the Middle East

I congratulate @POTUS on this accomplishment

Congress must make sure we remain committed to another key to regional peace, Israel’s qualitative military advantage"
21385687,2020-10-04 01:13:03,ChuckGrassley,10615232,ChuckGrassley,Republican,IA,Another strong debate for my friend &amp; colleague Senator Joni Ernst She is an effective leader for ALL Iowans
20865353,2020-09-12 12:30:05,JohnCornyn,13218102,Senator John Cornyn,Republican,TX,The U.S. is already in a strong position in one realm that will be essential for the energy transition—scientific research and the development of new energy technologies.
22122184,2020-11-02 18:26:35,lisamurkowski,18061669,Sen. Lisa Murkowski,Republican,AK,"For Alaskans, earthquakes are a part of life. But the destruction caused by the magnitude 7.1 earthquake that took place in Alaska in November of 2018 was a stark reminder that our efforts to improve earthquake research, monitoring, &amp; real-time date in the state are imperative."
20804517,2020-09-09 21:48:22,SenKevinCramer,1048784496,Sen. Kevin Cramer,Republican,ND,"We established @SpaceForceDoD to maintain our space advantage and protect us from foreign adversaries.

It needs oversight, authorization, &amp; funding to carry out its mission.

Our caucus provides an avenue to craft bipartisan ideas &amp; support America’s newest military branch. ???"
21600600,2020-10-12 23:32:57,SenTedCruz,1074480192,Senator Ted Cruz,Republican,TX,Joining @TuckerCarlson tonight at ~7pm CT to talk about the first day of the #SCOTUS confirmation hearing for Judge Amy Coney Barrett in @senjudiciary. Tune in! #ConfirmACB
20902940,2020-09-14 13:55:27,MarshaBlackburn,278145569,Sen. Marsha Blackburn,Republican,TN,"You got that right, @realDonaldTrump.

Hillary Clinton “acid washed” her email server. 

The Mueller team wiped their phones clean. 

Imagine how incriminating that evidence must’ve been."
21528308,2020-10-09 14:12:19,JohnBoozman,5558312,Senator John Boozman,Republican,AR,"Hunger knows no borders. @WFP – under the dedicated leadership of my friend @WFPChief David Beasley – helps those in dire need of food, especially during emergencies and in conflict zones where food is often used as a weapon.

Congratulations on your #NobelPeacePrize2020!"
21338486,2020-10-01 20:31:04,SenatorRisch,1096059529,Jim Risch,Republican,ID,"I’m proud that @uidaho and @SimplotCompany have partnered with @FeedtheFuture to share Idaho's unparalleled expertise in potato cultivation to drive agriculture-led growth &amp; to end hunger around the world.

Idahoans can be proud of their role in this life saving program."
21143643,2020-09-23 21:30:00,SenThomTillis,2964174789,Senator Thom Tillis,Republican,NC,Proud to support the CARES Act that included over $19.8 million in federal funding to support organizations like @NCYMCAAlliance who are offering remote learning support sites to provide a safe and healthy place for children to learn during the COVID-19 pandemic.
21196446,2020-09-25 22:41:27,JohnCornyn,13218102,Senator John Cornyn,Republican,TX,"Judge Amy Coney Barrett is a legal trailblazer w/respect for the law &amp; our nation’s founding principles. Throughout her career, she has maintained the importance of an independent judiciary that interprets the law &amp; Constitution as-written, operating free from political pressure."
21486499,2020-10-07 22:56:56,SenRickScott,131546062,Rick Scott,Republican,FL,"Same playbook every time - delay and stall. Democrats are choosing to play politics over fulfilling their constitutional duty.

But Republicans will continue moving forward with the confirmation of @realDonaldTrump’s SCOTUS nominee."
20830572,2020-09-10 20:43:19,SenRonJohnson,233737858,Senator Ron Johnson,Republican,WI,"Just because Republicans wouldn’t agree to spend $3 trillion and give Democrats everything they demanded, unemployed workers won’t get additional federal unemployment benefits and small businesses won’t get needed financial support. What a shame."
21951118,2020-10-26 20:10:03,ChuckGrassley,10615232,ChuckGrassley,Republican,IA,Sen Ernst &amp;I talked to top officials at Dept of health&amp; human services abt 340b program Rural providers rely on these drug discounts &amp;there’s concern abt drug companies cutting back discounts esp during pandemic Iowa Hospitals r very concerned bc they use $$ 2serve low income ppl
21163768,2020-09-24 16:47:06,senrobportman,18915145,Rob Portman,Republican,OH,Pleased the Ohio legislature acted last night to send another $650M in COVID19 relief funding from the CARES Act to local governments across the state. I will continue to advocate for more flexibility &amp; additional state and local resources in future federal COVID relief packages.
20966109,2020-09-16 17:38:02,SenShelby,21111098,Richard Shelby,Republican,AL,"As Hurricane #Sally makes its way inland, please continue to listen to local officials, monitor the weather for your area closely, and stay off the roadways if at all possible to allow first responders to reach those in need."
21137736,2020-09-23 18:06:38,SenKevinCramer,1048784496,Sen. Kevin Cramer,Republican,ND,"Our bill is a comprehensive approach to addressing veterans’ mental health needs.

I applaud Chairman @JerryMoran for his leadership and my House colleagues for offering their support.

I look forward to @POTUS signing another meaningful piece of legislation for our veterans."
21910306,2020-10-24 19:49:20,HawleyMO,2352629311,Josh Hawley,Republican,MO,"Earlier this week I had the privilege to introduce a resolution condemning #China slave labor in #Tibet, yet another example of China’s religious oppression and slave economy - which Beijing wants to export to the world"
21939790,2020-10-26 12:17:10,SenTedCruz,1074480192,Senator Ted Cruz,Republican,TX,"About to join @ainsleyearhardt, @SteveDoocy, &amp; @kilmeade to discuss the Senate’s vote tonight to #ConfirmACB and my efforts to hold Silicon Valley oligarchs accountable for suppressing free speech. Tune in!"
21172899,2020-09-25 01:51:20,HawleyMO,2352629311,Josh Hawley,Republican,MO,This is the biggest scandal and the gravest abuse of the law in FBI history. Using Russian spies to interfere in a presidential election. Talk about collusion
20966887,2020-09-16 18:02:59,ChuckGrassley,10615232,ChuckGrassley,Republican,IA,Bipartisan group in House proposed compromise plan to restart negotiations but Speaker Pelosi rejected out of hand. Moderate Dems urging Pelosi to compromise like we all did w CARES Act but it’s clear radicals have all the influence
21999245,2020-10-28 15:24:38,SenCapito,193794406,Shelley Moore Capito,Republican,WV,Seeing all these young girls interested and enthusiastic about #STEM and space is so encouraging! @RepCarolMiller and I have no doubt the next Katherine Johnson is part of this group! #RocketGirls ???
21674741,2020-10-15 15:10:41,MarshaBlackburn,278145569,Sen. Marsha Blackburn,Republican,TN,News stories with unnamed sources and leaked information about @realDonaldTrump are allowed and amplified by Twitter and Facebook. #TwitterCensorship
21658098,2020-10-15 00:13:38,MarshaBlackburn,278145569,Sen. Marsha Blackburn,Republican,TN,Despicable behavior from Twitter locking Kayleigh McEnany’s account. This is the real election interference.
21026371,2020-09-18 22:41:03,MarthaMcSally,482450423,Martha McSally for U.S. Senate,Republican,AZ,We have 46 days to protect our country! VP @mike_pence &amp; I are standing on the wall— Who’s with us?
21144657,2020-09-23 22:26:19,SenatorLankford,225921757,Sen. James Lankford,Republican,OK,I’m extremely grateful the @SenateVA included my bill in to expand Fry Scholarships to spouses &amp; children of members of the National Guard and Reserves who died in the line of duty but whose deaths did not occur when the member was on active duty.
21533870,2020-10-09 17:37:21,LindseyGrahamSC,432895323,Lindsey Graham,Republican,SC,"Appears @harrisonjaime is skipping tonights debate.  

Mr. Harrision is ducking the debate because the more we know about his radical policies, the less likely he is to win. It's not about medicine, its politics.

His liberal views are a loser in South Carolina - and he knows it!"
20824220,2020-09-10 16:31:54,SenatorLankford,225921757,Sen. James Lankford,Republican,OK,"Passing yet another CR is not good enough. Congress should do its job to fully fund the gov’t &amp; fund it on time. If we can’t, then my bill forces Congress to stay in DC until the work is done, while holding families and workers harmless."
21421093,2020-10-05 18:32:25,JimInhofe,7270292,Sen. Jim Inhofe,Republican,OK,"No rule better exemplifies the inflexible command-and-control mechanism than the Clinton-era “Once In, Always In” rule. The finalization of this rule is welcome news and I am proud to see @POTUS' @EPA continue to make great deregulatory successes."
21853936,2020-10-22 14:40:03,RoyBlunt,21269970,Senator Roy Blunt,Republican,MO,"The pandemic has brought even more attention to how critical broadband is to education, health care, and jobs. Today, @USDA announced that it is investing an additional $91.5 million to expand broadband to more rural communities in our state."
22099465,2020-11-01 16:23:58,BillCassidy,55677432,"Bill Cassidy, M.D.",Republican,LA,"""Those of steadfast mind you keep in peace—because they trust in you. Trust in the Lord forever, for in the Lord God you have an everlasting rock.""
- Isaiah 26: 3-4"
21652629,2020-10-14 19:08:26,SenRickScott,131546062,Rick Scott,Republican,FL,"The Democrats keep coming up empty in their desperate attempts to trip up Judge Barrett.

They know they can’t question her qualifications so they’re grasping at straws. I say keep it coming. Judge Barrett is proving she is highly qualified and will do an excellent job."
21421602,2020-10-05 18:52:09,SenatorCollins,19726613,Sen. Susan Collins,Republican,ME,"The VA Caregiver Support Program has been a lifeline to caregivers of post-9/11 veterans. I co-authored the law extending eligibility to caregivers of veterans of all eras, &amp; now the first phase of that expansion—veterans injured in the line of duty before May 7, 1975—is open."
20798234,2020-09-09 17:26:46,SenCapito,193794406,Shelley Moore Capito,Republican,WV,This is part of the ATC’s master plan and will serve as a central hub for @CBP to develop all of their training curriculum and will house as many as 70 new instructors.
21761392,2020-10-19 13:50:22,marcorubio,15745368,Marco Rubio,Republican,FL,"good indeed is the LORD, His mercy endures forever,
his faithfulness lasts through every generation.

Psalms 100:5"
21207699,2020-09-26 15:28:06,lisamurkowski,18061669,Sen. Lisa Murkowski,Republican,AK,"My bipartisan bill w/ @SenBrianSchatz, the 2020 Census Deadline Extensions Act, is still important to provide certainty &amp; clarity to the @uscensusbureau that they'll have the time needed to finish counting operations &amp; data processing, ensuring an accurate count."
21859045,2020-10-22 17:35:37,SenThomTillis,2964174789,Senator Thom Tillis,Republican,NC,"I was proud to vote for Judge Amy Coney Barrett in the @senjudiciary hearing. I know she will uphold the Constitution and interpret the law as written, and not legislate from the bench. I look forward to voting on her confirmation to be the next Justice of the Supreme Court."
21773895,2020-10-19 21:46:48,senrobportman,18915145,Rob Portman,Republican,OH,"Deeply concerned with the ongoing fighting between Armenia &amp; Azerbaijan over the Nagorno-Karabakh region. 

My view has been clear from the start: Both sides need to put down their weapons and come to the table to negotiate a peaceful end to this decades-long disagreement."
21141257,2020-09-23 19:58:00,MikeCrapo,600463589,Senator Mike Crapo,Republican,ID,S.785 overwhelmingly passed in the Senate and just passed in the U.S. House of Representatives. This bill will expand mental health resources for Veterans both inside and outside @DeptVetAffairs. Thank you @SecWilkie for the support.
22033921,2020-10-29 18:16:28,JimInhofe,7270292,Sen. Jim Inhofe,Republican,OK,Down Syndrome Awareness Month helps raise awareness for what it means to have Down syndrome and how individuals with Down syndrome play a vital role in our lives and communities.
21666704,2020-10-15 10:41:35,JohnCornyn,13218102,Senator John Cornyn,Republican,TX,"The article in the New York Times, like its companion piece in the Washington Post, is one long dog whistle."
21185336,2020-09-25 14:09:45,SenThomTillis,2964174789,Senator Thom Tillis,Republican,NC,"It is shocking—but not surprising—that the source for the Steele dossier and basis for the investigation into President Trump was a known Russian agent, yet partisan FBI agents, handpicked by Comey, decided not to disclose this to the FISA Court. They must be held accountable."
21084951,2020-09-21 20:43:18,RoyBlunt,21269970,Senator Roy Blunt,Republican,MO,"Welcome home, #MOTF1! We’re always so proud of all you do to help people in need at a moment’s notice"
21709543,2020-10-16 21:49:15,lisamurkowski,18061669,Sen. Lisa Murkowski,Republican,AK,These new grants aim to improve student recruitment and retention and educational outcomes at Ilisagvik College and Southwest Alaska. I thank @USDA and @SecretarySonny for this support.
21536003,2020-10-09 19:06:21,SenThomTillis,2964174789,Senator Thom Tillis,Republican,NC,"Thank you @FEMA for awarding @CLTgov a $1.6 million grant to cover costs for taking Emergency Protective Measures to combat COVID-19, including training for response and providing supplies and commodities to hospitals, first responders, and other critical employees staff."
21057624,2020-09-20 16:02:42,SenRickScott,131546062,Rick Scott,Republican,FL,"These are nothing but childish threats from @SenSchumer and the Democrats. Voters elected a Republican President and Republican Senate. 

We have a duty to fill the open seat on the Supreme Court."
22026939,2020-10-29 14:16:41,ChuckGrassley,10615232,ChuckGrassley,Republican,IA,The economy took massive hit when we took action against the virus falling over 30% in 3 months but economy is roaring back w a 33.1% increase in GDP It looks like in a few months we will hv pre-virus economy back—lowest unemployment in 50yrs Trump’s economic policies r wrking
21341829,2020-10-01 23:42:07,JohnCornyn,13218102,Senator John Cornyn,Republican,TX,She was never interested in a deal.  Happy to maximize the pain for American people for some cynical perceived political gain.  Sad.
20844727,2020-09-11 13:17:35,ChuckGrassley,10615232,ChuckGrassley,Republican,IA,Pres Trump updated disaster proclamation from derecho w 23 counties eligible to receive public assistance &amp; declared a major disaster declaration for the Meskwaki Nation. Iowans need the option for fed assistance as they rebuild Thx @realDonaldTrump
20943446,2020-09-16 02:21:00,SenRickScott,131546062,Rick Scott,Republican,FL,"Thank you to @realDonaldTrump for quickly approving Florida’s request for an emergency declaration due to Hurricane #Sally.

As Florida’s Panhandle braces for landfall, we must make sure that we are ready to respond with all the resources necessary following the storm."
20853067,2020-09-11 18:28:59,SenToddYoung,234128524,Senator Todd Young,Republican,IN,"This is a code red moment for small businesses. It’s why nearly 2,000 buildings across the country — from Seattle’s Space Needle to New York’s Madison Square Garden — lit up in red lights earlier this month to underscore the need for urgent action. #RESTARTamerica"
20701356,2020-09-05 00:07:32,LindseyGrahamSC,432895323,Lindsey Graham,Republican,SC,"This connection to the homeland is very valuable for our military members.  

Stars and Stripes provides a valuable service to our men and women in uniform. 

Well done, Mr. President."
20741418,2020-09-07 13:37:12,MarshaBlackburn,278145569,Sen. Marsha Blackburn,Republican,TN,A new policy borne from Xi Jinping's strategic plans is the new Dual Circulation strategy (DCS). The DCS calls for Beijing to retreat from relying on foreign countries and Western democracies and emphasize internal manufacturing and high-tech development.
22063663,2020-10-30 21:39:57,SenKevinCramer,1048784496,Sen. Kevin Cramer,Republican,ND,"As Teddy Roosevelt would note, our nation succeeds if we treat our natural resources as assets we must give to the next generation in better shape than how we found them.

President @realDonaldTrump is carrying on that conservationist spirit."
21803902,2020-10-20 22:22:54,SenAlexander,76649729,Sen. Lamar Alexander,Republican,TN,"Good news for Tennessee—@GM just announced it plans to invest $2 billion to convert its plant in Spring Hill to build future electric vehicles, including the new @Cadillac Lyriq."
21355189,2020-10-02 14:04:43,ChuckGrassley,10615232,ChuckGrassley,Republican,IA,Barbara &amp; I regularly pray for @realDonaldTrump &amp; our First Lady as 1 Timothy 2:1-2 tells us to pray for those in authority but 2day we hv additional prayer that they get well soon after testing positive for coronavirus
21857286,2020-10-22 16:29:17,SenJoniErnst,2856787757,Joni Ernst,Republican,IA,"Too many veterans continue to suffer from PTSD, and we need to be learning from the best researchers around the world. That's why I'm supporting a bipartisan bill that will help U.S. servicemembers access Israel’s cutting edge PTSD treatment, therapy, and ongoing research."
21658014,2020-10-14 23:54:37,SenatorLankford,225921757,Sen. James Lankford,Republican,OK,"The Senate’s job is to provide advice &amp; consent, not guarantee Judge Barrett agrees with certain policy positions or mirrors the ideology of the justice she’ll replace. I was impressed by Judge Barrett during the hearings &amp; I look forward to meeting with her in the days ahead."
20855344,2020-09-11 20:23:56,LindseyGrahamSC,432895323,Lindsey Graham,Republican,SC,"This agreement sets the Middle East on a new course of cooperation and economic integration.

Well done President @realDonaldTrump and his team."
21877765,2020-10-23 11:58:21,JohnCornyn,13218102,Senator John Cornyn,Republican,TX,And how do they propose to “transition” 270 million cars with internal combustion engines?  What will that cost?
21944179,2020-10-26 15:38:57,MarshaBlackburn,278145569,Sen. Marsha Blackburn,Republican,TN,"The US must bolster our domestic chip manufacturing to regain the competitive edge over @Huawei, which is why I am pushing to do just that as part of this year’s NDAA."
22034387,2020-10-29 18:33:14,SenatorLankford,225921757,Sen. James Lankford,Republican,OK,"As many Oklahomans wait for their power to be restored, I wanted to take a moment to say thank you to all of our neighbors who have stepped up to help us during this ice storm. We appreciate all of your help &amp; we’re always grateful for neighbors helping neighbors."
